,Continent,Country,State,City
9657,North America,United States,Pennsylvania,Kaylor
9658,North America,United States,Pennsylvania,Johnstown
9659,North America,United States,Pennsylvania,Johnstown
9660,North America,United States,Pennsylvania,Jeffersonville
9661,North America,United States,Pennsylvania,Jeannette
9662,North America,United States,Pennsylvania,Huntingdon
9663,North America,United States,Pennsylvania,Hazleton
9664,North America,United States,Pennsylvania,Havertown
9665,North America,United States,Pennsylvania,Harrisburg
9666,North America,United States,Pennsylvania,Harrisburg
9667,North America,United States,Pennsylvania,Harrisburg
9668,North America,United States,Pennsylvania,Harrisburg
9669,North America,United States,Pennsylvania,Harrisburg
9670,North America,United States,Pennsylvania,Harrisburg
9671,North America,United States,Pennsylvania,Harrisburg
9672,North America,United States,Pennsylvania,Hanover
9673,North America,United States,Pennsylvania,Hamilton Township
9674,North America,United States,Pennsylvania,Hamburg
9675,North America,United States,Pennsylvania,Greensburg
9676,North America,United States,Pennsylvania,Greencastle
9677,North America,United States,Pennsylvania,Germantown
9678,North America,United States,Pennsylvania,Germantown
9679,North America,United States,Pennsylvania,Germantown
9680,North America,United States,Pennsylvania,Germantown
9681,North America,United States,Pennsylvania,Germantown
9682,North America,United States,Pennsylvania,Frackville
9683,North America,United States,Pennsylvania,Fox Chase
9684,North America,United States,Pennsylvania,Fox Chase
9685,North America,United States,Pennsylvania,Fort Washington
9686,North America,United States,Pennsylvania,Flicksville
9687,North America,United States,Pennsylvania,Finleyville
9688,North America,United States,Pennsylvania,Fairmont City
9689,North America,United States,Pennsylvania,Everett
9690,North America,United States,Pennsylvania,Erie
9691,North America,United States,Pennsylvania,Erie
9692,North America,United States,Pennsylvania,Erie
9693,North America,United States,Pennsylvania,Erie
9694,North America,United States,Pennsylvania,Erie
9695,North America,United States,Pennsylvania,Erie
9696,North America,United States,Pennsylvania,Ellwood City
9697,North America,United States,Pennsylvania,Easton
9698,North America,United States,Pennsylvania,Easton
9699,North America,United States,Pennsylvania,Easton
9700,North America,United States,Pennsylvania,East Liberty
9701,North America,United States,Pennsylvania,Dublin
9702,North America,United States,Pennsylvania,Dresher
9703,North America,United States,Pennsylvania,Doylestown
9704,North America,United States,Pennsylvania,Doylestown
9705,North America,United States,Pennsylvania,Doylestown
9706,North America,United States,Pennsylvania,Dingman's Ferry
9707,North America,United States,Pennsylvania,Cynwyd
9708,North America,United States,Pennsylvania,Corner Ketch
9709,North America,United States,Pennsylvania,Coraopolis
9710,North America,United States,Pennsylvania,Confluence
9711,North America,United States,Pennsylvania,Coaldale
9712,North America,United States,Pennsylvania,Coaldale
9713,North America,United States,Pennsylvania,Clearfield
9714,North America,United States,Pennsylvania,Claysville
9715,North America,United States,Pennsylvania,Clark's Green
9716,North America,United States,Pennsylvania,Cheswick
9717,North America,United States,Pennsylvania,Chestnut Hill
9718,North America,United States,Pennsylvania,Chester
9719,North America,United States,Pennsylvania,Chester
9720,North America,United States,Pennsylvania,Chester
9721,North America,United States,Pennsylvania,Chester
9722,North America,United States,Pennsylvania,Cheltenham
9723,North America,United States,Pennsylvania,Charleroi
9724,North America,United States,Pennsylvania,Chadds Ford
9725,North America,United States,Pennsylvania,Chadds Ford
9726,North America,United States,Pennsylvania,Center Bridge
9727,North America,United States,Pennsylvania,Carnegie
9728,North America,United States,Pennsylvania,Carlisle
9729,North America,United States,Pennsylvania,Carlisle
9730,North America,United States,Pennsylvania,Carlisle
9731,North America,United States,Pennsylvania,Butler
9732,North America,United States,Pennsylvania,Burgettstown
9733,North America,United States,Pennsylvania,Buck Hill Falls
9734,North America,United States,Pennsylvania,Bryn Mawr
9735,North America,United States,Pennsylvania,Bryn Mawr
9736,North America,United States,Pennsylvania,Brownstown
9737,North America,United States,Pennsylvania,Bristol
9738,North America,United States,Pennsylvania,Braddock
9739,North America,United States,Pennsylvania,Blossburg
9740,North America,United States,Pennsylvania,Blooming Valley
9741,North America,United States,Pennsylvania,Bethlehem
9742,North America,United States,Pennsylvania,Bethlehem
9743,North America,United States,Pennsylvania,Bethlehem
9744,North America,United States,Pennsylvania,Bethlehem
9745,North America,United States,Pennsylvania,Bethel
9746,North America,United States,Pennsylvania,Berwyn
9747,North America,United States,Pennsylvania,Berwick
9748,North America,United States,Pennsylvania,Berwick
9749,North America,United States,Pennsylvania,Berwick
9750,North America,United States,Pennsylvania,Bellefonte
9751,North America,United States,Pennsylvania,Bellefonte
9752,North America,United States,Pennsylvania,Bellefonte
9753,North America,United States,Pennsylvania,Bellefonte
9754,North America,United States,Pennsylvania,Bellefonte
9755,North America,United States,Pennsylvania,Barto
9756,North America,United States,Pennsylvania,Bangor
9757,North America,United States,Pennsylvania,Attleborough
9758,North America,United States,Pennsylvania,Ardmore
9759,North America,United States,Pennsylvania,Ambler
9760,North America,United States,Pennsylvania,Ambler
9761,North America,United States,Pennsylvania,Altoona
9762,North America,United States,Pennsylvania,Allentown
9763,North America,United States,Pennsylvania,Allentown
9764,North America,United States,Pennsylvania,Allentown
9765,North America,United States,Pennsylvania,Allentown
9766,North America,United States,Pennsylvania,Allegheny City
9767,North America,United States,Pennsylvania,Allegheny City
9768,North America,United States,Pennsylvania,Allegheny
9769,North America,United States,Pennsylvania,Allegheny
9770,North America,United States,Pennsylvania,Allegheny
9771,North America,United States,Pennsylvania,Abington
9772,North America,United States,Pennsylvania,missing
9773,North America,United States,Pennsylvania,missing
9774,North America,United States,Pennsylvania,missing
9775,North America,United States,Pennsylvania,missing
9776,North America,United States,Pennsylvania,missing
9777,North America,United States,Pennsylvania,missing
9778,North America,United States,Pennsylvania,missing
9779,North America,United States,Pennsylvania,missing
9780,North America,United States,Pennsylvania,missing
9781,North America,United States,Pennsylvania,missing
9782,North America,United States,Pennsylvania,missing
9783,North America,United States,Pennsylvania,missing
9784,North America,United States,Pennsylvania,missing
9785,North America,United States,Pennsylvania,York
9786,North America,United States,Pennsylvania,Philadelphia
9787,North America,United States,Pittsburgh,Pennsylvania
9788,North America,United States,Rhode Island,Woonsocket
9789,North America,United States,Rhode Island,Westerly
9790,North America,United States,Rhode Island,Westerly
9791,North America,United States,Rhode Island,Westerly
9792,North America,United States,Rhode Island,Tiverton
9793,North America,United States,Rhode Island,Scituate
9794,North America,United States,Rhode Island,Providence
9795,North America,United States,Rhode Island,Providence
9796,North America,United States,Rhode Island,Providence
9797,North America,United States,Rhode Island,Providence
9798,North America,United States,Rhode Island,Providence
9799,North America,United States,Rhode Island,Providence
9800,North America,United States,Rhode Island,Providence
9801,North America,United States,Rhode Island,Providence
9802,North America,United States,Rhode Island,Providence
9803,North America,United States,Rhode Island,Providence
9804,North America,United States,Rhode Island,Providence
9805,North America,United States,Rhode Island,Providence
9806,North America,United States,Rhode Island,Providence
9807,North America,United States,Rhode Island,Providence
9808,North America,United States,Rhode Island,Providence
9809,North America,United States,Rhode Island,Providence
9810,North America,United States,Rhode Island,Providence
9811,North America,United States,Rhode Island,Providence
9812,North America,United States,Rhode Island,Providence
9813,North America,United States,Rhode Island,Providence
9814,North America,United States,Rhode Island,Providence
9815,North America,United States,Rhode Island,Providence
9816,North America,United States,Rhode Island,Providence
9817,North America,United States,Rhode Island,Providence
9818,North America,United States,Rhode Island,Providence
9819,North America,United States,Rhode Island,Providence
9820,North America,United States,Rhode Island,Providence
9821,North America,United States,Rhode Island,Providence
9822,North America,United States,Rhode Island,Providence
9823,North America,United States,Rhode Island,Providence
9824,North America,United States,Rhode Island,Providence
9825,North America,United States,Rhode Island,Peace Dale
9826,North America,United States,Rhode Island,Pawtucket
9827,North America,United States,Rhode Island,Pawtucket
9828,North America,United States,Rhode Island,Pawtucket
9829,North America,United States,Rhode Island,Newport
9830,North America,United States,Rhode Island,Newport
9831,North America,United States,Rhode Island,Newport
9832,North America,United States,Rhode Island,Newport
9833,North America,United States,Rhode Island,Newport
9834,North America,United States,Rhode Island,Newport
9835,North America,United States,Rhode Island,Newport
9836,North America,United States,Rhode Island,Newport
9837,North America,United States,Rhode Island,Newport
9838,North America,United States,Rhode Island,Newport
9839,North America,United States,Rhode Island,Newport
9840,North America,United States,Rhode Island,Newport
9841,North America,United States,Rhode Island,Newport
9842,North America,United States,Rhode Island,Bristol
9843,North America,United States,Rhode Island,Bristol
9844,North America,United States,South Carolina,York
9845,North America,United States,South Carolina,Waterloo
9846,North America,United States,South Carolina,Wasamasaw
9847,North America,United States,South Carolina,Walterboro
9848,North America,United States,South Carolina,Sumter
9849,North America,United States,South Carolina,Sumter
9850,North America,United States,South Carolina,St. Helena Island
9851,North America,United States,South Carolina,St. Helena Island
9852,North America,United States,South Carolina,Spartanburg
9853,North America,United States,South Carolina,Spartanburg
9854,North America,United States,South Carolina,Ruffin
9855,North America,United States,South Carolina,Orangeburg
9856,North America,United States,South Carolina,Mount Pleasant
9857,North America,United States,South Carolina,Mount Pleasant
9858,North America,United States,South Carolina,McColl
9859,North America,United States,South Carolina,Greenville
9860,North America,United States,South Carolina,Greenville
9861,North America,United States,South Carolina,Greenville
9862,North America,United States,South Carolina,Greenville
9863,North America,United States,South Carolina,Georgetown
9864,North America,United States,South Carolina,Florence
9865,North America,United States,South Carolina,Florence
9866,North America,United States,South Carolina,Florence
9867,North America,United States,South Carolina,Elloree
9868,North America,United States,South Carolina,Dixiana
9869,North America,United States,South Carolina,Columbia
9870,North America,United States,South Carolina,Columbia
9871,North America,United States,South Carolina,Columbia
9872,North America,United States,South Carolina,Columbia
9873,North America,United States,South Carolina,Columbia
9874,North America,United States,South Carolina,Chester
9875,North America,United States,South Carolina,Charleston
9876,North America,United States,South Carolina,Charleston
9877,North America,United States,South Carolina,Charleston
9878,North America,United States,South Carolina,Charleston
9879,North America,United States,South Carolina,Charleston
9880,North America,United States,South Carolina,Charleston
9881,North America,United States,South Carolina,Charleston
9882,North America,United States,South Carolina,Charleston
9883,North America,United States,South Carolina,Charleston
9884,North America,United States,South Carolina,Charleston
9885,North America,United States,South Carolina,Charleston
9886,North America,United States,South Carolina,Charleston
9887,North America,United States,South Carolina,Charleston
9888,North America,United States,South Carolina,Charleston
9889,North America,United States,South Carolina,Charleston
9890,North America,United States,South Carolina,Charleston
9891,North America,United States,South Carolina,Charleston
9892,North America,United States,South Carolina,Charleston
9893,North America,United States,South Carolina,Camden
9894,North America,United States,South Dakota,Yankton
9895,North America,United States,South Dakota,Watertown
9896,North America,United States,South Dakota,Watertown
9897,North America,United States,South Dakota,Sioux Falls
9898,North America,United States,South Dakota,Estline
9899,North America,United States,South Dakota,Deadwood
9900,North America,United States,South Dakota,Chamberlain
9901,North America,United States,South Dakota,Centerville
9902,North America,United States,South Dakota,Burke
9903,North America,United States,South Dakota,Aberdeen
9904,North America,United States,South Dakota,Aberdeen
9905,North America,United States,South Dakota,Aberdeen
9906,North America,United States,South Dakota,missing
9907,North America,United States,Tennessee,Woodbury
9908,North America,United States,Tennessee,Woodbury
9909,North America,United States,Tennessee,Watertown
9910,North America,United States,Tennessee,Trenton
9911,North America,United States,Tennessee,Springville
9912,North America,United States,Tennessee,Shelbyville
9913,North America,United States,Tennessee,Sewanee
9914,North America,United States,Tennessee,Sevierville
9915,North America,United States,Tennessee,Pomona
9916,North America,United States,Tennessee,Palmyra
9917,North America,United States,Tennessee,Oak Ridge
9918,North America,United States,Tennessee,Nashville
9919,North America,United States,Tennessee,Nashville
9920,North America,United States,Tennessee,Nashville
9921,North America,United States,Tennessee,Nashville
9922,North America,United States,Tennessee,Nashville
9923,North America,United States,Tennessee,Nashville
9924,North America,United States,Tennessee,Nashville
9925,North America,United States,Tennessee,Nashville
9926,North America,United States,Tennessee,Nashville
9927,North America,United States,Tennessee,Nashville
9928,North America,United States,Tennessee,Nashville
9929,North America,United States,Tennessee,Nashville
9930,North America,United States,Tennessee,Nashville
9931,North America,United States,Tennessee,Nashville
9932,North America,United States,Tennessee,Nashville
9933,North America,United States,Tennessee,Nashville
9934,North America,United States,Tennessee,Nashville
9935,North America,United States,Tennessee,Nashville
9936,North America,United States,Tennessee,Nashville
9937,North America,United States,Tennessee,Memphis
9938,North America,United States,Tennessee,Memphis
9939,North America,United States,Tennessee,Memphis
9940,North America,United States,Tennessee,Memphis
9941,North America,United States,Tennessee,Memphis
9942,North America,United States,Tennessee,Memphis
9943,North America,United States,Tennessee,Memphis
9944,North America,United States,Tennessee,Memphis
9945,North America,United States,Tennessee,Memphis
9946,North America,United States,Tennessee,Memphis
9947,North America,United States,Tennessee,Lewisburg
9948,North America,United States,Tennessee,Lebanon
9949,North America,United States,Tennessee,Knoxville
9950,North America,United States,Tennessee,Knoxville
9951,North America,United States,Tennessee,Knoxville
9952,North America,United States,Tennessee,Knoxville
9953,North America,United States,Tennessee,Knoxville
9954,North America,United States,Tennessee,Knoxville
9955,North America,United States,Tennessee,Knoxville
9956,North America,United States,Tennessee,Knoxville
9957,North America,United States,Tennessee,Knoxville
9958,North America,United States,Tennessee,Knoxville
9959,North America,United States,Tennessee,Kingsport
9960,North America,United States,Tennessee,Jackson
9961,North America,United States,Tennessee,Gleason
9962,North America,United States,Tennessee,Gatlinburg
9963,North America,United States,Tennessee,Erin
9964,North America,United States,Tennessee,Dyersburg
9965,North America,United States,Tennessee,Dickson
9966,North America,United States,Tennessee,Cookeville
9967,North America,United States,Tennessee,Cleveland
9968,North America,United States,Tennessee,Chattanooga
9969,North America,United States,Tennessee,Chattanooga
9970,North America,United States,Tennessee,missing
9971,North America,United States,Tennessee,missing
9972,North America,United States,Tennessee,missing
9973,North America,United States,Tennessee,missing
9974,North America,United States,Texas,Witchita Falls
9975,North America,United States,Texas,Williamson
9976,North America,United States,Texas,Wichita Falls
9977,North America,United States,Texas,Wichita Falls
9978,North America,United States,Texas,Weimar
9979,North America,United States,Texas,Waco
9980,North America,United States,Texas,Waco
9981,North America,United States,Texas,Terrell
9982,North America,United States,Texas,Temple
9983,North America,United States,Texas,Taylor
9984,North America,United States,Texas,Tahoka
9985,North America,United States,Texas,Stockdale
9986,North America,United States,Texas,Stamford
9987,North America,United States,Texas,San Saba
9988,North America,United States,Texas,San Augustine
9989,North America,United States,Texas,San Antonio
9990,North America,United States,Texas,San Antonio
9991,North America,United States,Texas,San Antonio
9992,North America,United States,Texas,San Antonio
9993,North America,United States,Texas,San Antonio
9994,North America,United States,Texas,San Antonio
9995,North America,United States,Texas,San Antonio
9996,North America,United States,Texas,San Antonio
9997,North America,United States,Texas,San Antonio
9998,North America,United States,Texas,San Antonio
9999,North America,United States,Texas,San Antonio
10000,North America,United States,Texas,San Antonio
10001,North America,United States,Texas,San Antonio
10002,North America,United States,Texas,San Antonio
10003,North America,United States,Texas,San Antonio
10004,North America,United States,Texas,San Angelo
10005,North America,United States,Texas,San Angelo
10006,North America,United States,Texas,Rockdale
10007,North America,United States,Texas,Portland
10008,North America,United States,Texas,Port Arthur
10009,North America,United States,Texas,Plano
10010,North America,United States,Texas,Paris
10011,North America,United States,Texas,Pandora
10012,North America,United States,Texas,Monahans
10013,North America,United States,Texas,Mexia
10014,North America,United States,Texas,Mertzon
10015,North America,United States,Texas,Merkel
10016,North America,United States,Texas,McGregor
10017,North America,United States,Texas,Lubbock
10018,North America,United States,Texas,Lubbock
10019,North America,United States,Texas,London
10020,North America,United States,Texas,Leonard
10021,North America,United States,Texas,Laredo
10022,North America,United States,Texas,Laredo
10023,North America,United States,Texas,Lamesa
10024,North America,United States,Texas,Kingsville
10025,North America,United States,Texas,Jericho
10026,North America,United States,Texas,Jarrell
10027,North America,United States,Texas,Huntsville
10028,North America,United States,Texas,Houston
10029,North America,United States,Texas,Houston
10030,North America,United States,Texas,Houston
10031,North America,United States,Texas,Houston
10032,North America,United States,Texas,Houston
10033,North America,United States,Texas,Houston
10034,North America,United States,Texas,Houston
10035,North America,United States,Texas,Houston
10036,North America,United States,Texas,Houston
10037,North America,United States,Texas,Houston
10038,North America,United States,Texas,Houston
10039,North America,United States,Texas,Houston
10040,North America,United States,Texas,Houston
10041,North America,United States,Texas,Houston
10042,North America,United States,Texas,Henderson
10043,North America,United States,Texas,Henderson
10044,North America,United States,Texas,Greenville
10045,North America,United States,Texas,Germania
10046,North America,United States,Texas,Georgetown
10047,North America,United States,Texas,Galveston
10048,North America,United States,Texas,Ft. Worth
10049,North America,United States,Texas,Fort Worth
10050,North America,United States,Texas,Fort Worth
10051,North America,United States,Texas,Fort Worth
10052,North America,United States,Texas,Fort Worth
10053,North America,United States,Texas,Forney
10054,North America,United States,Texas,El Paso
10055,North America,United States,Texas,El Paso
10056,North America,United States,Texas,El Paso
10057,North America,United States,Texas,El Paso
10058,North America,United States,Texas,El Paso
10059,North America,United States,Texas,El Paso
10060,North America,United States,Texas,El Paso
10061,North America,United States,Texas,El Paso
10062,North America,United States,Texas,El Paso
10063,North America,United States,Texas,El Paso
10064,North America,United States,Texas,El Paso
10065,North America,United States,Texas,Dodd's City
10066,North America,United States,Texas,Denton
10067,North America,United States,Texas,Del Rio
10068,North America,United States,Texas,Dallas
10069,North America,United States,Texas,Dallas
10070,North America,United States,Texas,Dallas
10071,North America,United States,Texas,Dallas
10072,North America,United States,Texas,Dallas
10073,North America,United States,Texas,Dallas
10074,North America,United States,Texas,Dallas
10075,North America,United States,Texas,Dallas
10076,North America,United States,Texas,Dallas
10077,North America,United States,Texas,Dallas
10078,North America,United States,Texas,Dallas
10079,North America,United States,Texas,Dallas
10080,North America,United States,Texas,Crockett
10081,North America,United States,Texas,Cottonwood
10082,North America,United States,Texas,Corsicana
10083,North America,United States,Texas,Corpus Christi
10084,North America,United States,Texas,Corpus Christi
10085,North America,United States,Texas,Clifton
10086,North America,United States,Texas,Clarksville
10087,North America,United States,Texas,Clarendon
10088,North America,United States,Texas,Chappell Hill
10089,North America,United States,Texas,Cedar Creek
10090,North America,United States,Texas,Carrizo Springs
10091,North America,United States,Texas,Campground Church
10092,North America,United States,Texas,Buda
10093,North America,United States,Texas,Bowie
10094,North America,United States,Texas,Benbrook
10095,North America,United States,Texas,Beaumont
10096,North America,United States,Texas,Bartlett
10097,North America,United States,Texas,Austin
10098,North America,United States,Texas,Austin
10099,North America,United States,Texas,Austin
10100,North America,United States,Texas,Austin
10101,North America,United States,Texas,Austin
10102,North America,United States,Texas,Austin
10103,North America,United States,Texas,Austin
10104,North America,United States,Texas,Austin
10105,North America,United States,Texas,Anson
10106,North America,United States,Texas,Amarillo
10107,North America,United States,Texas,Amarillo
10108,North America,United States,Texas,Amarillo
10109,North America,United States,Texas,Abilene
10110,North America,United States,Texas,Abilene
10111,North America,United States,Texas,missing
10112,North America,United States,Texas,missing
10113,North America,United States,Texas,missing
10114,North America,United States,Texas,missing
10115,North America,United States,Texas,missing
10116,North America,United States,Utah,Springville
10117,North America,United States,Utah,Salt Lake City
10118,North America,United States,Utah,Salt Lake City
10119,North America,United States,Utah,Salt Lake City
10120,North America,United States,Utah,Salt Lake City
10121,North America,United States,Utah,Salt Lake City
10122,North America,United States,Utah,Salt Lake City
10123,North America,United States,Utah,Salt Lake City
10124,North America,United States,Utah,Salt Lake City
10125,North America,United States,Utah,Salt Lake City
10126,North America,United States,Utah,Salt Lake City
10127,North America,United States,Utah,Salt Lake City
10128,North America,United States,Utah,Provo
10129,North America,United States,Utah,Price
10130,North America,United States,Utah,Park City
10131,North America,United States,Utah,Ogden
10132,North America,United States,Utah,Ogden
10133,North America,United States,Utah,Ogden
10134,North America,United States,Utah,Ogden
10135,North America,United States,Utah,Midvale
10136,North America,United States,Utah,Logan
10137,North America,United States,Utah,Logan
10138,North America,United States,Utah,Garland
10139,North America,United States,Utah,Beryl
10140,North America,United States,Vermont,Woodstock
10141,North America,United States,Vermont,Woodstock
10142,North America,United States,Vermont,Windsor
10143,North America,United States,Vermont,Windsor
10144,North America,United States,Vermont,White River Junction
10145,North America,United States,Vermont,West Fairlee
10146,North America,United States,Vermont,Weathersfield
10147,North America,United States,Vermont,Vershire
10148,North America,United States,Vermont,Thetford
10149,North America,United States,Vermont,Stowe
10150,North America,United States,Vermont,Stowe
10151,North America,United States,Vermont,Springfield
10152,North America,United States,Vermont,Springfield
10153,North America,United States,Vermont,Rutland
10154,North America,United States,Vermont,Newport
10155,North America,United States,Vermont,Morristown
10156,North America,United States,Vermont,Montpelier
10157,North America,United States,Vermont,Montpelier
10158,North America,United States,Vermont,Montpelier
10159,North America,United States,Vermont,Ludlow
10160,North America,United States,Vermont,Johnson
10161,North America,United States,Vermont,Irasburg
10162,North America,United States,Vermont,Hartland
10163,North America,United States,Vermont,East Wallingford
10164,North America,United States,Vermont,Dummerston
10165,North America,United States,Vermont,Dorset
10166,North America,United States,Vermont,Dorset
10167,North America,United States,Vermont,Danville
10168,North America,United States,Vermont,Concord
10169,North America,United States,Vermont,Chester
10170,North America,United States,Vermont,Chelsea
10171,North America,United States,Vermont,Burlington
10172,North America,United States,Vermont,Burlington
10173,North America,United States,Vermont,Brookfield
10174,North America,United States,Vermont,Brattleboro
10175,North America,United States,Vermont,Brattleboro
10176,North America,United States,Vermont,Brattleboro
10177,North America,United States,Vermont,Brattleboro
10178,North America,United States,Vermont,Brattleboro
10179,North America,United States,Vermont,Bethel
10180,North America,United States,Vermont,Bennington
10181,North America,United States,Vermont,Bennington
10182,North America,United States,Vermont,Bellows Falls
10183,North America,United States,Vermont,Barre
10184,North America,United States,Vermont,Barre
10185,North America,United States,Vermont,Barre
10186,North America,United States,Virgin Islands,St. John
10187,North America,United States,Virginia,Woodstock
10188,North America,United States,Virginia,Williamsburg
10189,North America,United States,Virginia,Widewater
10190,North America,United States,Virginia,Warsaw
10191,North America,United States,Virginia,Warrenton
10192,North America,United States,Virginia,Warrenton
10193,North America,United States,Virginia,Warrenton
10194,North America,United States,Virginia,Warrenton
10195,North America,United States,Virginia,Vinton
10196,North America,United States,Virginia,Vienna
10197,North America,United States,Virginia,Upperville
10198,North America,United States,Virginia,Suffolk
10199,North America,United States,Virginia,Stuart
10200,North America,United States,Virginia,Saluda
10201,North America,United States,Virginia,Saltville
10202,North America,United States,Virginia,Salem
10203,North America,United States,Virginia,Roanoke
10204,North America,United States,Virginia,Roanoke
10205,North America,United States,Virginia,Roanoke
10206,North America,United States,Virginia,Richmond
10207,North America,United States,Virginia,Richmond
10208,North America,United States,Virginia,Richmond
10209,North America,United States,Virginia,Richmond
10210,North America,United States,Virginia,Richmond
10211,North America,United States,Virginia,Richmond
10212,North America,United States,Virginia,Richmond
10213,North America,United States,Virginia,Richmond
10214,North America,United States,Virginia,Richmond
10215,North America,United States,Virginia,Richmond
10216,North America,United States,Virginia,Richmond
10217,North America,United States,Virginia,Richmond
10218,North America,United States,Virginia,Richmond
10219,North America,United States,Virginia,Richmond
10220,North America,United States,Virginia,Richmond
10221,North America,United States,Virginia,Richmond
10222,North America,United States,Virginia,Reston
10223,North America,United States,Virginia,Reston
10224,North America,United States,Virginia,Radford
10225,North America,United States,Virginia,Portsmouth
10226,North America,United States,Virginia,Port Republic
10227,North America,United States,Virginia,Phoebus
10228,North America,United States,Virginia,Petersburg
10229,North America,United States,Virginia,Petersburg
10230,North America,United States,Virginia,Petersburg
10231,North America,United States,Virginia,Petersburg
10232,North America,United States,Virginia,Petersburg
10233,North America,United States,Virginia,Norton
10234,North America,United States,Virginia,Norfolk
10235,North America,United States,Virginia,Norfolk
10236,North America,United States,Virginia,Norfolk
10237,North America,United States,Virginia,Norfolk
10238,North America,United States,Virginia,Norfolk
10239,North America,United States,Virginia,Norfolk
10240,North America,United States,Virginia,Norfolk
10241,North America,United States,Virginia,Norfolk
10242,North America,United States,Virginia,Newport News
10243,North America,United States,Virginia,Newport News
10244,North America,United States,Virginia,Newport News
10245,North America,United States,Virginia,McLean
10246,North America,United States,Virginia,Marion
10247,North America,United States,Virginia,Manassas
10248,North America,United States,Virginia,Manassas
10249,North America,United States,Virginia,Lynchburg
10250,North America,United States,Virginia,Luray
10251,North America,United States,Virginia,Luray
10252,North America,United States,Virginia,Luray
10253,North America,United States,Virginia,Luray
10254,North America,United States,Virginia,Lorton
10255,North America,United States,Virginia,Lofton
10256,North America,United States,Virginia,Liberty
10257,North America,United States,Virginia,Lexington
10258,North America,United States,Virginia,Lexington
10259,North America,United States,Virginia,Lebanon
10260,North America,United States,Virginia,Kilmarnock
10261,North America,United States,Virginia,Independence
10262,North America,United States,Virginia,Hot Springs
10263,North America,United States,Virginia,Harper's Ferry
10264,North America,United States,Virginia,Hampton
10265,North America,United States,Virginia,Fredericksburg
10266,North America,United States,Virginia,Fredericksburg
10267,North America,United States,Virginia,Fredericksburg
10268,North America,United States,Virginia,Fredericksburg
10269,North America,United States,Virginia,Fort Belvoir
10270,North America,United States,Virginia,Fort Belvoir
10271,North America,United States,Virginia,Ferrum
10272,North America,United States,Virginia,Falmouth
10273,North America,United States,Virginia,Falls Church
10274,North America,United States,Virginia,Falls Church
10275,North America,United States,Virginia,Falls Church
10276,North America,United States,Virginia,Fairport
10277,North America,United States,Virginia,Fairfax
10278,North America,United States,Virginia,Fairfax
10279,North America,United States,Virginia,Fairfax
10280,North America,United States,Virginia,Elliston
10281,North America,United States,Virginia,Deltaville
10282,North America,United States,Virginia,Delaplane
10283,North America,United States,Virginia,Delaplane
10284,North America,United States,Virginia,Danville
10285,North America,United States,Virginia,Danville
10286,North America,United States,Virginia,Danville
10287,North America,United States,Virginia,Danville
10288,North America,United States,Virginia,Danville
10289,North America,United States,Virginia,Cobham
10290,North America,United States,Virginia,Christiansburg
10291,North America,United States,Virginia,Christiansburg
10292,North America,United States,Virginia,Charlottesville
10293,North America,United States,Virginia,Charlottesville
10294,North America,United States,Virginia,Charlottesville
10295,North America,United States,Virginia,Charlottesville
10296,North America,United States,Virginia,Cedar Creek
10297,North America,United States,Virginia,Cedar Creek
10298,North America,United States,Virginia,Buchanan
10299,North America,United States,Virginia,Blue Ridge
10300,North America,United States,Virginia,Blue Ridge
10301,North America,United States,Virginia,Blacksburg
10302,North America,United States,Virginia,Arlington
10303,North America,United States,Virginia,Arlington
10304,North America,United States,Virginia,Arlington
10305,North America,United States,Virginia,Arlington
10306,North America,United States,Virginia,Annandale
10307,North America,United States,Virginia,Alexandria
10308,North America,United States,Virginia,Alexandria
10309,North America,United States,Virginia,Alexandria
10310,North America,United States,Virginia,Alexandria
10311,North America,United States,Virginia,Alexandria
10312,North America,United States,Virginia,Alexandria
10313,North America,United States,Virginia,Alexandria
10314,North America,United States,Virginia,Alexandria
10315,North America,United States,Virginia,Alexandria
10316,North America,United States,Virginia,missing
10317,North America,United States,Virginia,missing
10318,North America,United States,Virginia,missing
10319,North America,United States,Virginia,missing
10320,North America,United States,Virginia,missing
10321,North America,United States,Virginia,missing
10322,North America,United States,Virginia,missing
10323,North America,United States,Virginia,missing
10324,North America,United States,Virginia,Richmond
10325,North America,United States,Virginia,Charlestown
10326,North America,United States,Virginia,missing
10327,North America,United States,Washington,Yakima
10328,North America,United States,Washington,Yakima
10329,North America,United States,Washington,Wenatchee
10330,North America,United States,Washington,Walla Walla
10331,North America,United States,Washington,Walla Walla
10332,North America,United States,Washington,Vancouver
10333,North America,United States,Washington,Tonasket
10334,North America,United States,Washington,Tacoma
10335,North America,United States,Washington,Tacoma
10336,North America,United States,Washington,Tacoma
10337,North America,United States,Washington,Tacoma
10338,North America,United States,Washington,Tacoma
10339,North America,United States,Washington,Spokane
10340,North America,United States,Washington,Spokane
10341,North America,United States,Washington,Spokane
10342,North America,United States,Washington,Spokane
10343,North America,United States,Washington,Spokane
10344,North America,United States,Washington,Spokane
10345,North America,United States,Washington,Spokane
10346,North America,United States,Washington,Spokane
10347,North America,United States,Washington,Spokane
10348,North America,United States,Washington,Spokane
10349,North America,United States,Washington,Seattle
10350,North America,United States,Washington,Seattle
10351,North America,United States,Washington,Seattle
10352,North America,United States,Washington,Seattle
10353,North America,United States,Washington,Seattle
10354,North America,United States,Washington,Seattle
